Time (days),Min,hours,Atm Temp degC,Foundation Temp ,BH1-1(14.6m),BH1-2 (9.8m),BH1-3(7.3m),BH1-4 (3.7m),BH1-5 (1.8m),BH1-6 (0.6m),BH2 -1 ,BH2 -2 ,BH2-3,BH2-4,BH2-5,BH2-6
16.620275,23933.196,398.8866,20.129696,29.033722,12.733063,13.673615,13.74054,12.738068,14.243011,16.026245,9.962097,10.44986,10.119781,9.909454,12.566498,16.024689
16.623925,23938.452,398.9742,20.129696,29.034821,12.73288,13.673981,13.741089,12.738892,14.24408,16.027496,9.96225,10.450287,10.120209,9.909882,12.567139,16.025238
16.62721,23943.1824,399.05304,20.102589,29.035645,12.733093,13.674835,13.741913,12.739471,14.244843,16.02829,9.962463,10.450684,10.120422,9.910583,12.56781,16.025665
16.63086,23948.4384,399.14064,20.075474,29.03653,12.733704,13.675537,13.742645,12.740356,14.24585,16.029175,9.96286,10.450867,10.120758,9.911011,12.568512,16.026093
16.634145,23953.1688,399.21948,20.075474,29.037903,12.734436,13.676056,13.743469,12.741364,14.246735,16.030151,9.962708,10.451324,10.121246,9.911469,12.569031,16.026672
16.637795,23958.4248,399.30708,20.048367,29.039001,12.729401,13.67157,13.739258,12.736725,14.247192,16.025818,9.958344,10.447296,10.118011,9.906372,12.564331,16.021484
16.64108,23963.1552,399.38592,20.023518,29.039703,12.734772,13.677429,13.744904,12.742645,14.248322,16.031738,9.963226,10.451752,10.121857,9.91214,12.570221,16.027435
16.64473,23968.4112,399.47352,20.048367,29.041107,12.734924,13.678131,13.745728,12.743561,14.249176,16.032837,9.963593,10.452209,10.122314,9.91272,12.570892,16.027771
16.648015,23973.1416,399.55236,20.023518,29.042236,12.737,13.67865,13.746185,12.744446,14.250214,16.033783,9.963898,10.452545,10.122559,9.913208,12.571411,16.028229
16.651665,23978.3976,399.63996,20.048367,29.043182,12.736847,13.679443,13.747101,12.745087,14.251251,16.034546,9.963959,10.452972,10.122925,9.913605,12.572327,16.028687
16.65495,23983.128,399.7188,20.102589,29.043793,12.736786,13.679932,13.747681,12.746033,14.252014,16.035553,9.964172,10.453125,10.123138,9.914276,12.572876,16.029175
16.6586,23988.384,399.8064,20.129696,29.044739,12.737854,13.680603,13.748474,12.746857,14.253021,16.036438,9.964539,10.453613,10.123657,9.914886,12.573639,16.029572
16.661885,23993.1144,399.88524,20.18166,29.045441,12.738159,13.681122,13.749237,12.747467,14.253693,16.037262,9.964661,10.453857,10.123871,9.915283,12.57431,16.029785
16.665535,23998.3704,399.97284,20.208775,29.045929,12.738953,13.681824,13.749786,12.748535,14.254669,16.038269,9.964783,10.454346,10.124237,9.915619,12.57486,16.030182
16.66882,24003.1008,400.05168,20.262997,29.046783,12.739899,13.682556,13.750641,12.749237,14.255524,16.038879,9.96524,10.45462,10.124756,9.916138,12.5755,16.030182
16.67247,24008.3568,400.13928,20.287846,29.047455,12.740021,13.683228,13.751312,12.750092,14.256561,16.039978,9.96524,10.454956,10.124756,9.916473,12.576172,16.030396
16.675755,24013.0872,400.21812,20.342068,29.048035,12.740356,13.68396,13.751984,12.750854,14.257324,16.040741,9.965485,10.45517,10.125336,9.917175,12.576721,16.030731
16.679405,24018.3432,400.30572,20.39629,29.048431,12.740173,13.684387,13.752686,12.751526,14.258392,16.041595,9.965729,10.455414,10.125549,9.917572,12.57724,16.031525
16.68269,24023.0736,400.38456,20.475368,29.049194,12.741638,13.685059,13.753632,12.752533,14.259216,16.04245,9.966095,10.455902,10.125946,9.917786,12.578003,16.031677
16.68634,24028.3296,400.47216,20.502476,29.049744,12.741058,13.685791,13.75415,12.753235,14.259857,16.043549,9.965973,10.456177,10.126373,9.918396,12.578491,16.032227
16.689625,24033.06,400.551,20.529583,29.050415,12.742462,13.686401,13.754913,12.754028,14.260803,16.044281,9.966339,10.456604,10.126678,9.918976,12.579254,16.032837
16.693275,24038.316,400.6386,20.583805,29.050934,12.74295,13.687195,13.755585,12.754822,14.261566,16.045105,9.966644,10.45697,10.127106,9.919464,12.579773,16.033722
16.69656,24043.0464,400.71744,20.61092,29.051361,12.74292,13.687866,13.756317,12.755707,14.262604,16.046082,9.966705,10.457397,10.127472,9.919769,12.580353,16.034241
16.70021,24048.3024,400.80504,20.638027,29.051758,12.74292,13.688538,13.756866,12.756439,14.263672,16.047211,9.966888,10.45752,10.127777,9.920471,12.581177,16.03476
16.703495,24053.0328,400.88388,20.662884,29.052399,12.743927,13.689087,13.757813,12.757141,14.264465,16.047974,9.967346,10.457886,10.128082,9.920959,12.581635,16.035095
16.707145,24058.2888,400.97148,20.662884,29.052826,12.744629,13.689514,13.758514,12.758087,14.26535,16.048981,9.967377,10.458191,10.128296,9.921387,12.582489,16.036072
